Language,Source,Collector,Link,Question,Question (English),Top Answer,Top Answer (English)
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/etelek-italok__elelmiszerboltok__12548297-letezik-hogy-ez-3600-ft-vagy-atvert-a-kofa,"Létezik, hogy ez 3600 Ft, vagy átvert a kofa?

Ma, a piacon vásároltam fél kiló kovászos uborkát (kilója 2400 Ft-volt, sajnos ez az egy ami megamaradt) fél kiló savanyított dinnyét és 4 szem (közepes méretűek) ecetes almapaprikát. Létezik, hogy ez 3600 Ft-ba került, vagy több száz forinttal megkárosított az eladó?","Is it possible that this is HUF 3600, or did I get scammed?

Today, at the market, I bought half a kilo of pickled cucumbers (a kilo cost HUF 2,400, unfortunately this is the only one left), half a kilo of pickled melons and 4 (medium-sized) pickled apple peppers. Is it possible that this cost HUF 3,600, or did the seller damage it by hundreds of HUF?","Létezik. Borzasztó értéktelen a forint. Egy sima bevásárlás, ahol csak pár napra előre megveszem a kaját, egy 10 ezresnél kezdődik...","Exists. The HUF is terribly worthless. A simple shopping trip, where I only buy food a few days in advance, starts at 10,000..."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/etelek-italok__elelmiszerek__12547725-lehet-ausztriaban-dormit-venni,"Lehet Ausztriában Dörmit venni?

Vannak olyan országok, ahol Barni néven megtalálható, érdekelni, hogy ott is ez-e a helyzet. Ha nincs, milyen alternatíva van kint?","Can you buy Dörmit in Austria?

There are countries where it can be found under the name Barni, I wonder if this is the case there as well. If not, what alternative is out there?","Ausztriában nincs dörmi,",There is no bullshit in Austria.
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/etelek-italok__vendeglatas-ettermek__12456502-peaches-and-cream-nagymezo-utca-46-48-tenyleg-1000-ft-ert-all-you-can-drink-va,"Peaches and Cream, Nagymező utca 46-48. Tényleg 1000 Ft-ért All you can drink van?

Ezt reklámozzák videóban a Facebookon. Mik a feltételei ennek? Bizonyos időpontokban csak?","Peaches and Cream, Nagymező utca 46-48. Is there really an All you can drink for HUF 1000?

This is advertised in a video on Facebook. What are the conditions for this? Only at certain times?",1 órára...,for 1 hour...
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/etelek-italok__elelmiszerboltok__12545616-lehet-a-metroban-applikacios-kartyaval-a-metro-chef-termekekbol-vasarolni,"Lehet a metroban applikációs kártyával a Metro Chef termékekből vásárolni?

Sziasztok! Tervezek benézni a Metro-ba, applikáción keresztül csináltam is kártyát. Viszont azt sehol sem találtam, hogy minden terméket (beleérte a Metro Chef termékeket) is vásárolhatom? Előre is köszönöm a válaszokat! :D","Is it possible to buy Metro Chef products in the metro with an application card?

Hello! I plan to visit the Metro, I also made a card through the application. However, I couldn't find anywhere that I can buy all products (including Metro Chef products)? Thanks in advance for the answers! :D","Ha már beengednek, akkor azt veszel amit szeretnél.","If they let you in, you buy what you want."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/etelek-italok__elelmiszerek__12545611-a-lidl-ben-vagy-mashol-nem-lehet-mar-kapni-chipsy-kings-chipset,"A Lidl-ben vagy máshol nem lehet már kapni Chipsy Kings chipset?

Hónapok óta nem láttam, pedig az volt a kedvencem.","Can you no longer get Chipsy Kings chips in Lidl or elsewhere?

I haven't seen it in months, even though it was my favorite.","Nem láttam máshol, valószínű saját márkás volt.","I didn't see it anywhere else, it was probably a private label."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/etelek-italok__elelmiszerboltok__12545608-tesco-onkiszolgalo-kasszanal-mikor-kell-a-kuponkodot-szkennelni,"Tesco önkiszolgáló kasszánál mikor kell a kuponkódot szkennelni?

Először ugye a club kártya kódját kell beszkennelni, utána meg a termékek.

A termékekre vonatkozó kedvezményeket mikor kell érvényesíteni? Van ilyen opció fizetés előtt ahol minden kódot enged szkennelni?
","When do you have to scan the coupon code at the Tesco self-service checkout?

You have to scan the club card code first, then the products.

When must product discounts be applied? Is there an option before payment where you can scan all codes?
","Kiválasztod, hogy fizetés ott választhatsz kupont kp-t meg kártyát.","You choose whether to pay, there you can choose a coupon, credit card or card."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozoktatas-tanfolyamok__tanulasi-lehetosegek__12535824-az-alabbi-gepeszmernok-kepzesek-levelezo-szakon-hogy-vannak-megtartva,"Az alábbi gépészmérnök képzések levelező szakon hogy vannak megtartva?

SZE győr

Gamf kecskemét


Csak szombaton vagy péntek szombat?
","How are the following mechanical engineering courses held in the correspondence course?

SZE Győr

Gamf's goat


Only Saturday or Friday Saturday?
","Mindkettő péntek-szombati konzultációkat jelent, általában kéthetente. Győrben a pénteki konzultációk délutánonként kezdődnek, így aki nem a közelben lakik, az is könnyedén oda tud érni a pénteki konzultációkra. Viszont szombaton már reggel 8-tól indulhatnak a konzultációk, így aki nem környékbeli, annak Győrben kell aludnia egy éjszakát. Kecskeméten nem tudom, hogy ugyanígy van-e, de a péntek-szombat az biztos. Nagyjából mindkét helyen azzal számolhatsz, hogy egy félévben hét péntek-szombaton vannak a konzultációk, azaz egy évben 14 pénteket kell szabadságként kivenned, ha dolgozol mellette. Ezenkívül sajnos mindkét helyen előfordulhat, hogy egyes vizsgákat nem hirdetnek meg szombati napokon, így azokra a napokra is ki kell venni szabadságot.","Both mean Friday-Saturday consultations, usually every two weeks. In Győr, the Friday consultations start in the afternoon, so even those who do not live nearby can easily get there for the Friday consultations. However, consultations can start as early as 8 a.m. on Saturday, so those who are not from the area will have to spend the night in Győr. I don't know if it's the same in Kecskemét, but Friday-Saturday is for sure. In both places, you can count on the fact that there are seven Friday-Saturday consultations in a semester, i.e. you have to take 14 Fridays off a year if you work alongside it. In addition, unfortunately, in both places it may happen that some exams are not announced on Saturdays, so you have to take time off for those days as well."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozoktatas-tanfolyamok__egyeb-kerdesek__12548309-diakhitel-1-kerdes,"Diákhitel 1 kérdés?

Sziasztok!


Igényeltem az őszi félévben diákhitel 1-et, egyösszegű kifizetéssel. Szeretnék a tavaszi félévre is igényelni azonban az alábbi üzenetet írta ki, ez mit jelent nem igényelhetek már?


Létező szabad felhasználású hiteligénylés Tájékoztatjuk, hogy Ön már rendelkezik azonos hitelcelú szerződéssel. Üzletszabályzatunk értelmében egy Hitelfelvevo egyidejüleg legfeljebb kettő, eltérő hitelcélú (DH1 és DH2) érvényes rendelkezhet. Kérjük, vegye fel a kapcsolatot telefonos diákhitelszerzödéssel
","Student loan 1 question?

Hello!


I applied for student loan 1 in the fall semester, with a lump sum payment. I would also like to apply for the spring semester, but the following message appeared, what does this mean I can no longer apply?


Existing credit application for free use We would like to inform you that you already have a contract for the same credit purpose. Pursuant to our business regulations, a Borrower may have a maximum of two valid provisions with different credit purposes (DH1 and DH2) at the same time. Please contact student loan agreement by phone
","Változatlan összegben folyósítják ebben a félévben is:

- amennyiben a hallgatói jogviszony fennáll

- nem szüntetted meg a szerződést
","The same amount will be paid this semester as well:

- if the student relationship exists

- you did not cancel the contract
"
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozoktatas-tanfolyamok__magyar-iskolak__12548153-melyik-technikumok-amik-kevesebb-pontszammal-is-felvesznek-gyerekeket,"Melyik technikumok amik kevesebb pontszámmal is felvesznek gyerekeket?

Most esedékes az iskola választás, nem sikerült valami jól a központi írásbeli.Próbálom böngészni az iskolák honlapját, de hátha valaki tudja konkrétan melyek a gyengébb sulik.","Which technical schools accept children with lower scores?

Now the school selection is due, I didn't do well in the central written test. I'm trying to browse the schools' websites, but I wonder if anyone knows specifically which are the weaker schools.
yesterday","Sulinavigátor.

[link]

A pontszámolónál meg tudod nézni a korábbi évek felvételi ponthatárait. Ha beírod a jegyeit és az írásbeli eredményét, akkor kiszámolja a felvételi esélyeit a korábbi évek ponthatárai alapján, a színkódok segítenek. Ha nyíllal rámész a kalkulált pontszámra a táblázatban, akkor kiírja, hogy hány százalékos szóbelivel jutott volna be abban az évben (ha az iskola tart szóbelit). Esélylatolgatáshoz nagy segítség.
","School navigator.

[link]

You can check the admission point limits of previous years with the point calculator. If you enter your marks and your written result, it will calculate your admission chances based on the score limits of previous years, the color codes help. If you point to the calculated score in the table with the arrow, it will show the percentage of oral exams you would have received in that year (if the school has an oral exam). It is a great help for solving opportunities.
"
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozoktatas-tanfolyamok__magyar-iskolak__12547990-bme-gtk-mennyire-bejaros-reszt-kell-e-venni-az-orakon-tudom-hogy-elte-n-kb-s,"BME gtk mennyire bejárós, részt kell e venni az órákon? Tudom, hogy ELTE-n kb. semmire se kötelező bemenni és ez fontos szempont lenne számomra.

Ezenfelül ennek a két egyetemnek a gazdálkodási és menedzsment/nemzetközi gazdálkodás alapszakjairól is szívesen meghallgatnék egy-két véleményt. Köszi","How walk-in is the BME gtk, do I have to attend the classes? I know that at ELTE approx. you don't have to enter anything and that would be an important point for me.

In addition, I would also like to hear an opinion or two about the economics and management/international economics basic courses of these two universities. thanks","Első féléves gazdmenes vagyok, egyedül a matek gyakorlaton volt jelenléti (ott sem mindig), a többire nem volt kötelező bejárni. Egyébként nekem tetszik a suli, nagyon jó a közösség és nem kell belehalni a tanulásba sem, sok mellette a szabadidő. Az legtöbb tárgy könnyen teljesíthető, egyedül a Közgazdaságtan I. (Mikroökonómia) az, amire több időt kell szánni és hétről-hétre tanulni, mert könnyen el lehet veszni benne. Idén a matek sem volt vészes, 4-5-ös közép matek érettségivel simán hozható.","I am a first-year business student, only the math practice was attended (not always there), the others were not required to attend. By the way, I like the school, the community is very good and you don't have to get bogged down in studying, there's also a lot of free time. Most subjects are easy to complete, only Economics I. (Microeconomics) requires more time and study week after week, because it is easy to get lost in it. This year, maths was not terrible either, with a 4-5 high school maths exam, you can pass it easily."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/emberek__emberi-tulajdonsagok__12546260-dzsudlo-milyen-magas,"Dzsúdló milyen magas?

Nem voltam még koncerten, élőben nem láttam még őt. Viszont sok zenéjében utal arra hogy nagyra nőtt.

Valaki esetleg tudja milyen magas Dzsúdló?
","How tall is Zúdlo?

I haven't been to a concert, I haven't seen him live. However, in many of his songs, he indicates that he has grown up.

Does anyone know how tall Dzúdló is?
","Ha minden igaz 192cm, de ebben nem vagyok 100%-ig biztos","If everything is true, 192cm, but I'm not 100% sure"
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/szepseg-es-divat__oltozkodes__12460699-mennyire-elfogadott-napjainkban-a-susogos-melegito-viselese,"Mennyire elfogadott napjainkban a susogós melegítő viselése?

Az igazi nylon anyagú márkás susogós melegítőkre gondolok, nem a poliészterre. Leginkább azok írjanak, akik hordanak ilyet.","How accepted is it nowadays to wear rustling warmers?

I'm referring to brand-name swoosh warmers made of real nylon, not polyester. Mostly written by those who wear it.",Teljesen. Csak vegyél fel mellé aranyozott kutyaláncot a nyakadba meg egy hamis Rolexet.,Totally. Just add a gold-plated dog chain around your neck and a fake Rolex.
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kultura-es-kozosseg__egyeb-kerdesek__11889324-tarsadalmilag-mennyire-elfogadott-napjainkban-ha-valaki-onszantabol-nem-szeretn,"Társadalmilag mennyire elfogadott napjainkban, ha valaki önszántából nem szeretne gyereket?

Mennyire néznek furán valakire, mennyire tartják ördögtől valónak, ha valaki nem vállal gyereket?","How socially accepted is it these days if someone doesn't want children of their own accord?

How strange do they look at someone, how much do they think it's from the devil if someone doesn't have children?","A ""hanyatló nyugaton"" teljesen elfogadott, Magyarországon meg csoda, ha nem köveznek meg érte (főleg a jelenlegi kormányt istenítők tábora).","In the ""declining west"" it is completely accepted, and in Hungary it is a miracle if they don't stone you for it (especially the camp of those who deify the current government)."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/szepseg-es-divat__smink-es-kiegeszitok__12547860-bb-kremet-lehet-kapni-rossmanban-vagy-hol-lehet-kapni,Bb krémet lehet kapni rossmanban? Vagy hol lehet kapni?,Can you get BB cream in Rossman? Or where can you get it?,"Igen, bármelyik drogériában. De google a barátod, a rossmann weboldalán még azt is meg tudod nézni, hogy melyik üzletben van készleten :)","Yes, at any drug store. But google is your friend, you can even check which store has it in stock on the rossmann website :)"
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/szepseg-es-divat__oltozkodes__12096676-decathlonba-vitt-mar-valaki-vissza-igy-termeket,"Decathlonba vitt már valaki vissza így terméket?

Vettem egy hótaposót, álló munkát végzek a szabadban, nem sokat mozgok. Rá volt írva, hogy *Komforthőmérséklet statikus helyzetben: -8 °C. mozgás közben: -17 °C"", ezért mertem megvenni. Egyszer használtam pár órát, de semmit nem ért, ugyanúgy fázott a lábam benne, hiába húztam fel több zoknit is, gyapjút is.


Visszamentem az áruházba, de nem vették vissza, mert már használtam. Azt tudták volna csinálni, hogy kicserélik valami hasonlóra, ezt persze nem kértem.


Egyből eszembe jutott, hogy azt fogom csinálni, rendelek a netről egy ugyanilyet, aztán visszaküldöm a mostanit, az újat meg visszaviszem egy másik üzletbe és úgy már vissza kell vegyék.
","Has anyone returned a product to Decathlon like this?

I bought a snowshoe, I do stationary work outdoors, I don't move much. It was written that *Comfort temperature in static position: -8 °C. during movement: -17 °C"", that's why I dared to buy it. I used it once for a few hours, but it didn't help, my feet were still cold in it, even though I put on several socks and wool.


I went back to the store, but they didn't take it back because I had already used it. They could have replaced it with something similar, of course I didn't ask for that.


I immediately thought of what I would do, order an identical one online, then send the current one back, take the new one back to another store, and then they have to take it back.","Menj be a Decatlonba és mond el a panaszod. Ilyenkor le kell teszteljék a terméked és ha úgy vélik, hogy téves infót adtak meg vagy hibás a termék, visszaadják az árát.","Go to the Decathlon and tell us your complaint. In such cases, they have to test your product and if they believe that wrong information was provided or the product is defective, they will refund the price."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/szepseg-es-divat__oltozkodes__12547640-debrecenben-a-dozsa-gy-uton-a-kinai-bolt-azsia-centrum-atkoltozott-vagy-vegl,Debrecenben a Dózsa GY. úton a kínai bolt (Ázsia Centrum) átköltözött? Vagy véglegesen bezárt a kiköltözéssel?,"In Debrecen, the Dózsa GY. has the Chinese store (Azsia Centrum) moved? Or is it permanently closed by moving out?","Elvileg bezárt. December 31-ig volt nyitva, sokan kérdezték, hogy mi lesz utána de az eladók nem válaszoltak, valószínűleg megint kiderült, hogy feketén dolgoztatják őket és megb-ták az áruházat. Legutóbb is így alakították át, szóval ki tudja, lehet még más tulajjal lesz ott valami helyette.","It's basically closed. It was open until December 31, many people asked what would happen after that, but the sellers did not answer, probably it turned out again that they were being made to work in the dark and the store was closed. It was converted like this last time too, so who knows, maybe there will be something there with another owner instead."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/szepseg-es-divat__oltozkodes__12547512-honnan-lehet-venni-katonai-dolgokat,"Honnan lehet venni katonai dolgokat?

Főleg Budapesten keresek használt katonai ruhákat.","Where can you buy military stuff?

I am mainly looking for used military clothes in Budapest.","Military shop Thököly út


Obsit Military Shop
","Military shop Thököly út


Obsit Military Shop
"
Hungarian,Gyakori kérdések,5d88f5e629a4eb0001c3f7b4,https://www.gyakorikerdesek.hu/utazas__magyarorszag__12567467-a-bkv-jaratain-egy-kulfoldi-nyugdijas-mikent-igazolja-hogy-nyugdijas-a-soforn,"A BKV járatain egy (külföldi) nyugdíjas miként igazolja, hogy nyugdíjas a sofőrnél?

Édesanyámmal szeretnénk menni majd Budapestre egyet kirándulni. Ő már nyugdíjas, így tudtommal EU-s állampolgárként ő is ingyen használhatja a BKV járatait.

De, ugye első ajtós felszállásnál vagy lyukasztunk, vagy a bérletet mutatjuk fel, stb.

Nyudíjasként, főleg külföldi nyugdíjasként mit mutasson fel? Személyit esetleg? (Nyilván abból a sofőr semmit nem olvas le. De, szerintem a bérletem dátumát sem tudja olyan gyorsan, ahogy én általában megvillantom neki.)","How can a (foreign) pensioner prove that he/she is a pensioner to the driver on BKV services?

My mother and I want to go on a trip to Budapest. She is already retired, so as an EU citizen she can use BKV trains for free.

But, you have to either punch a hole or show your pass, etc. when boarding at the front door.

As a pensioner, especially a foreign pensioner, what should you show? ID, perhaps? (Obviously the driver doesn't read anything from that. But, I don't think he knows the date of my season ticket as quickly as I usually show it to him.)","Nem azt kell igazolnia, hogy nyugdíjas, hanem hogy 65 év fölötti - ez magyar és EU-s állampolgárokra egyaránt igaz! Ehhez a személyigazolvány elég.","You don't have to prove that you are retired, but that you are over 65 - this is true for both Hungarian and EU citizens! An identity card is enough for this."
Hungarian,Gyakori kérdések,5d88f5e629a4eb0001c3f7b4,https://www.gyakorikerdesek.hu/utazas__magyarorszag__12564108-debrecen-belvarosanak-kellos-kozepen-miert-van-egy-hatalmas-bontasi-terulet-park,Debrecen belvárosának kellős közepén miért van egy hatalmas bontási terület parkolónak használva?,Why is a huge demolition site in the middle of downtown Debrecen used as a parking lot?,Jelenleg csak így lehet megoldani a belváros egyik részének parkolási gondjait. Pillanatnyilag ez a legjobb hasznosítása a területnek!,"Currently, this is the only way to solve the parking problems of one part of the city center. At the moment, this is the best use of the area!"
Hungarian,Gyakori kérdések,5d88f5e629a4eb0001c3f7b4,https://www.gyakorikerdesek.hu/utazas__magyarorszag__12509226-kiket-erint-xy-varosban-az-idegenforgalmi-ado,"Kiket érint XY városban az idegenforgalmi adó?

Pl ha egy bevásárlóközpont parkolójában 2 napig a furgonamban alszok az már díjköteles?

Vagy ha egy idenforgalmi adót beszedő városban van egy lakásom/ingatlanon a saját nevemen,de nem oda vagyok bejelentve,akkor is fizetni kell?","Who is affected by the tourist tax in XY?

For example, if I sleep in my van in the parking lot of a shopping centre for 2 days, is that a charge?

Or if I have an apartment/property in my own name in a city that collects tourist tax, but I am not registered there, do I still have to pay?","Ez egy önkormányzati adó, tehát nem csak az összege, hanem az érintettek köre is változó önkormányzatonként. Van ahol kell fizetni valakinek, van ahol meg nem.","This is a local government tax, so not only the amount, but also the range of stakeholders varies from local government to local government. There are places where you have to pay someone, and there are places where you don't."
Hungarian,Gyakori kérdések,5d88f5e629a4eb0001c3f7b4,https://www.gyakorikerdesek.hu/utazas__magyarorszag__12484549-a-mav-ban-illetve-a-vonatokon-mi-a-kulonbseg-a-sima-menetjegy-es-az-okos-jegy-ko,A MÁV-ban illetve a vonatokon mi a különbség a sima menetjegy és az okos jegy között? Mind a 2 őt meg lehet venni telefonon ez takar valamit?,What is the difference between a regular ticket and a smart ticket on MÁV and on trains? Both can be bought by phone - does this mean anything?,"Rögtön a következő képernyőn ki is derül. Az okosjegy vonathoz kötött, a normál menet- és helyjegy pedig részben vonathoz kötött, tehát a menetjegyet érvénytartamon belül más vonaton is felhasználhatod, max másik, új helyjegy kell mellé, ha változtatnál. Okosjegy esetén buktad a teljes jegyet változtatás esetén.","It will be revealed immediately on the next screen. The smart ticket is tied to a train, and the normal travel and seat ticket is partially tied to a train, so you can use the ticket on another train within its validity period, but you need another, new seat ticket if you change. In the case of a smart ticket, you lose the entire ticket in the event of a change."
Hungarian,Gyakori kérdések,5d88f5e629a4eb0001c3f7b4,https://www.gyakorikerdesek.hu/otthon__alberlet__12578072-onkormanyzati-jovedelem-felulvizsgalatkor-teendo,"Önkormányzati jövedelem felülvizsgálatkor teendő?
Sziasztok, 2014-ben önkormányzati lakásba kerültem, akkor nettó 90ezer ft volt a jövedelmem friss pályakezdőként, viszont azóta a munkahelyemen 4x annyival többet keresek, mert előléptettek és emelték a fizetésem a 10 év alatt. Eddig az éves önkormányzati felülvizsgálati szemlekor csak azt nézték a vagyonkezelő dolgozói, hogy a lakbér és a közmű számlák rendezve vannak-e, viszont most kaptam egy olyan levelet, hogy a jövedelmem is igazoljam. Határozatlan az önkormányzati szerződésem, ilyenkor szerintetek felmondhatják, hogy ekkora jövedelemmel nem vagyok jogosult, vagy csak a lakbért fogják emelni? Köszönöm szépen előre is a válaszokat!","What to do when reviewing your municipal income?
Hi guys, I moved into a local government flat in 2014, my net income was 90k ft as a fresh start, but since then I have been earning 4x as much more at work because I have been promoted and had a pay rise over the 10 years. Previously, during the annual municipal review, the property management staff only checked that the rent and utility bills were settled, but now I have received a letter asking me to prove my income. I have an indefinite municipal contract, do you think they can terminate it because I am not eligible with this income or will they just increase the rent? Thank you very much in advance for your replies!","Nálam évek óta júliusban kérik a jövedelem igazolást, majd az alapján megállapítják januártól a lakbért.
Eleve a 10 évvel ezelőtti jövedelmek már mindenhol emelkedtek. Nem csak nálad.
Nem raknak ki, csak besorolnak a jövedelmed alapján a nm árra.","For years, I have been asked for proof of income in July, and based on that, the rent is determined from January.
To begin with, incomes from 10 years ago have already risen everywhere. Not just you.
They don't put you out there, they just classify you based on your income at the nm price."
Hungarian,Gyakori kérdések,5d88f5e629a4eb0001c3f7b4,https://www.gyakorikerdesek.hu/otthon__felujitas__12578068-vasaroltam-egy-panel-lakast-es-fel-szeretnem-ujitani-de-az-egyik-belso-falra-5c,"Vásároltam egy panel lakást és fel szeretném újítani, de az egyik belső falra 5cm EPS szigetelést raktak. Szerintetek leszedjem mert penészes lehet, vagy honnan lehet ezt megtudni?","I have bought a prefabricated flat and want to renovate it, but one of the internal walls has 5cm of EPS insulation. Do you think I should remove it because it could be mouldy or how can I find out?","Én leszedném.
Belülről csak teljes párazárás mellett szigetelünk, azt meg nehéz jól megcsinálni.
Ráadásul azzal, hogy 1 fal le van Szigetelve nem oldunk meg semmit. A fal fodem-padlo csomópontokat belülről nem lehet jól megoldani, mindig marad hőhíd.","I would take it off.
We only insulate from the inside with a complete vapor barrier, which is difficult to do well.
In addition, the fact that 1 wall is isolated does not solve anything. It is not possible to solve the wall fodem-padlo junctions from the inside, there is always a thermal bridge."
Hungarian,Gyakori kérdések,5d88f5e629a4eb0001c3f7b4,https://www.gyakorikerdesek.hu/otthon__barkacsolas__12577375-hogyan-lehet-kikeverni-a-horthy-kori-sisakok-szinet,Hogyan lehet kikeverni a Horthy-kori sisakok színét?,How can the colour of the Horthy-era helmets be faded?,"M35 tábori sisak. Neten rákeresve találsz róla képeket. Nem kell megijedni a sok árnyalattól, annak idején sem volt tökéletesen egységes.
Ez egy zöldesbarna szín. Talán a RAL6025 áll a legközelebb hozzá. Festékboltban kikeverik géppel. Nem drágább, mint külön megvenni hozzá egy egy dobozzal a festéket és kevergetni.
Ecsettel festették az eredetit.","M35 field helmet. You can find pictures of it online. You don't have to be afraid of the many shades, it wasn't perfectly uniform at the time either.
It is a greenish-brown color. Perhaps RAL6025 is the closest to it. It is mixed by machine in a paint store. It is not more expensive than buying a box of paint separately and mixing it.
They painted the original with a brush."
Hungarian,Gyakori kérdések,5d88f5e629a4eb0001c3f7b4,https://www.gyakorikerdesek.hu/otthon__epitkezes__12576376-mitol-szamit-ujepitesunek-egy-haz-mitol-kell-alkalmazni-azt-az-epitesi-jogszaba,"Mitől számít újépítésűnek egy ház? Mitől kell alkalmazni azt az építési jogszabájt, ami köteleti az új építésű házaknál az energiatakarékosságot, fenntarthatóságot, 0 energiaigényt.
Úgy értem hogy például van egy régi ház, és ha meghagyjuk a falakat, akkor nyilván nem lesz új építésű, de meddig lehet elmenni?","What makes a house a new build? What is the building legislation that requires new build houses to be energy efficient, sustainable and 0 energy demanding?
I mean, for example, you have an old house and if you leave the walls, obviously it's not new build, but how far can you go?","Ha a tető formályán nem változtatsz, nem építesz hozzá, akkor mehet kalákába az egész. Az utca front modosítással kapcsoladban pl 2 ablak helyett 3 kérdezd meg a helyi jegyzőt. Nálunk nem érdekli őket, de a szomszéd faluban kérik a modosításról szóló terveket.","If you don't change the shape of the roof, if you don't build on it, the whole thing can go to waste. In connection with the modification of the street front, for example, instead of 2 windows, ask the local clerk. We are not interested in them here, but in the neighboring village they are asking for plans for the modification."
Hungarian,Gyakori kérdések,5d88f5e629a4eb0001c3f7b4,https://www.gyakorikerdesek.hu/otthon__alberlet__12575015-mit-tehetek-ha-a-foberlo-olyan-karokozassal-vadol-amit-nem-kovettem-el,"Mit tehetek, ha a főbérlő olyan károkozással vádol, amit nem követtem el?
Átköltöztem egy másik albérletbe, mert az elöző igencsak igénytelen volt, az elöző főbérlő szinte semmit nem akart megjavítani. Penészes falak, beázás, stb.
Elköltöztem, de most egy bútornak az árrát akarja rám verni (150000) mert egy vágás volt rajta, ami a kiköltözésemnél 100%, hogy nem volt ott.Mit tehetek?","What can I do if the landlord accuses me of damage that I did not do?
I moved to another sub-let because the previous one was very undemanding, the previous landlord was hardly willing to fix anything. Mouldy walls, leaks, etc.
I have moved out, but now he wants to hit me with the price of a piece of furniture (150,000) because it had a cut on it that was 100% not there when I moved out.What can I do?","Normál esetben beköltözés UTÁN AZONNAL mindenröl fotókat készíteni, meg kiköltözéskor, a lakás átadása során szintén mindent lefényképezni, illetve ÍRÁSBAN átadási protokollt csinálni, amiben minden hiba vagy probléma fel van tüntetve, és aláírta a tulaj is, meg te is két tanu jelenlétében.
Utólag, bizonyítékok nélkül nem sokat lehet tenni.","Normally, IMMEDIATELY AFTER moving in, take photos of everything, and when moving out, during the transfer of the apartment, also take pictures of everything, and make a WRITTEN handover protocol, in which all errors or problems are noted, and signed by the owner and you in the presence of two witnesses.

In retrospect, without evidence, not much can be done."
